eventName,eventSource,username,awsRegion,hour,day_of_week,month,is_weekend,is_root,is_error,is_access_denied,is_mfa_false,is_iam_event,is_cloudtrail_event,is_console_login,is_s3_event,is_ec2_event,is_from_unknown_ip,is_us_east_1,risk_score,source_ip_is_real,source_ip_is_service,user_agent_is_console,user_agent_is_cli,user_agent_is_sdk,eventTime,sourceIPAddress,risk_level,user_total_events,user_hour_count,user_dayofweek_count,user_event_count,user_source_count,user_ip_count,user_region_count,global_event_count,global_source_count,global_ip_count,user_unique_ip_count,user_unique_region_count,user_unique_event_count,user_event_ratio,user_source_ratio,user_ip_ratio,user_region_ratio,user_hour_ratio,is_rare_event_for_user,is_rare_source_for_user,is_rare_ip_for_user,is_rare_region_for_user,is_rare_hour_for_user,is_globally_rare_event,is_globally_rare_ip,behavior_risk_score,is_internal_service_ip,is_service_user,is_human_user,is_automation_activity,is_human_activity,is_root_human_activity,is_suspicious_access_denied_human,refined_risk_score,review_priority,prediction,anomaly_score,is_anomaly,strict_automation_user,strict_automation_ip,strict_human_user,strict_automation_activity,strict_human_activity,final_is_human_alert,final_alert_score,final_alert_label
other,iam.amazonaws.com,flaws,us-east-1,4,2,7,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2017-07-12 04:34:41+00:00,0.99.14.19,high,16725,179,1926,13187,1007,7,13696,155066,50905,141,651,16,34,0.7884603886397609,0.0602092675635276,0.0004185351270553,0.8188938714499253,0.0107025411061285,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0138088932172345,1,0,0,1,0,1,1,8.38088932172345,high
other,iam.amazonaws.com,flaws,us-east-1,1,2,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2020-09-16 01:23:17+00:00,224.150.245.41,high,16725,103,1926,13187,1007,38,13696,155066,50905,42,651,16,34,0.7884603886397609,0.0602092675635276,0.0022720478325859,0.8188938714499253,0.0061584454409566,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0138088932172345,1,0,0,1,0,1,1,8.38088932172345,high
other,iam.amazonaws.com,flaws,us-east-1,1,2,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2020-09-16 01:21:51+00:00,224.150.245.41,high,16725,103,1926,13187,1007,38,13696,155066,50905,42,651,16,34,0.7884603886397609,0.0602092675635276,0.0022720478325859,0.8188938714499253,0.0061584454409566,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0138088932172345,1,0,0,1,0,1,1,8.38088932172345,high
other,iam.amazonaws.com,flaws,us-east-1,1,2,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2020-09-16 01:21:53+00:00,224.150.245.41,high,16725,103,1926,13187,1007,38,13696,155066,50905,42,651,16,34,0.7884603886397609,0.0602092675635276,0.0022720478325859,0.8188938714499253,0.0061584454409566,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0138088932172345,1,0,0,1,0,1,1,8.38088932172345,high
other,iam.amazonaws.com,flaws,us-east-1,4,2,7,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2017-07-12 04:32:28+00:00,0.99.14.19,high,16725,179,1926,13187,1007,7,13696,155066,50905,141,651,16,34,0.7884603886397609,0.0602092675635276,0.0004185351270553,0.8188938714499253,0.0107025411061285,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0138088932172345,1,0,0,1,0,1,1,8.38088932172345,high
other,iam.amazonaws.com,flaws,us-east-1,4,2,7,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2017-07-12 04:34:19+00:00,0.99.14.19,high,16725,179,1926,13187,1007,7,13696,155066,50905,141,651,16,34,0.7884603886397609,0.0602092675635276,0.0004185351270553,0.8188938714499253,0.0107025411061285,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0138088932172345,1,0,0,1,0,1,1,8.38088932172345,high
GetUser,iam.amazonaws.com,flaws,us-east-1,5,2,2,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2020-02-19 05:21:08+00:00,1.9.142.0,high,16725,43,1926,165,1007,9,13696,2828,50905,101,651,16,34,0.0098654708520179,0.0602092675635276,0.0005381165919282,0.8188938714499253,0.0025710014947683,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0137555512605586,1,0,0,1,0,1,1,8.37555512605586,high
GetUser,iam.amazonaws.com,flaws,us-east-1,5,2,2,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2020-02-19 05:21:17+00:00,1.9.142.0,high,16725,43,1926,165,1007,9,13696,2828,50905,101,651,16,34,0.0098654708520179,0.0602092675635276,0.0005381165919282,0.8188938714499253,0.0025710014947683,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0137555512605586,1,0,0,1,0,1,1,8.37555512605586,high
GetUser,iam.amazonaws.com,flaws,us-east-1,5,2,2,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2020-02-19 05:22:22+00:00,1.9.142.0,high,16725,43,1926,165,1007,9,13696,2828,50905,101,651,16,34,0.0098654708520179,0.0602092675635276,0.0005381165919282,0.8188938714499253,0.0025710014947683,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0137555512605586,1,0,0,1,0,1,1,8.37555512605586,high
other,iam.amazonaws.com,flaws,us-east-1,2,3,7,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2019-07-04 02:07:36+00:00,109.253.181.26,high,16725,41,6360,13187,1007,11,13696,155066,50905,11,651,16,34,0.7884603886397609,0.0602092675635276,0.0006576980568011,0.8188938714499253,0.0024514200298953,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136730344711144,1,0,0,1,0,1,1,8.36730344711144,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:02:44+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:21+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:04:10+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:04:12+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:17+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:23+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:02:50+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:28+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:02:52+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:02:54+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:02:56+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:02:58+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:01+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:03+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:05+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:07+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:04:03+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:04:01+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:02:48+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:02:46+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:19+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:25+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:34+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:04:46+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:40+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:55+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:57+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:04:48+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:53+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:59+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:43+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:38+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:09+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:11+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:13+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:15+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:30+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:32+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:04:08+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:03:36+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:04:14+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:04:16+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GenerateCredentialReport,iam.amazonaws.com,flaws,us-east-1,6,1,9,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2018-09-25 06:04:05+00:00,161.12.45.221,high,16725,96,3068,192,1007,49,13696,2653,50905,49,651,16,34,0.0114798206278026,0.0602092675635276,0.0029297458893871,0.8188938714499253,0.0057399103139013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0136452002852218,1,0,0,1,0,1,1,8.36452002852218,high
GetUser,iam.amazonaws.com,flaws,us-east-1,8,4,8,0,0,1,1,1,1,0,0,0,0,0,1,5,1,0,0,1,1,2020-08-14 08:23:33+00:00,47.218.131.16,high,16725,78,437,165,1007,5,13696,2828,50905,1086,651,16,34,0.0098654708520179,0.0602092675635276,0.0002989536621823,0.8188938714499253,0.0046636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.013631175732384,1,0,0,1,0,1,1,8.3631175732384,high
